Ligand,Binding Affinity,rmsd/ub, rmsd/lb
1yvl_minimized_439197_uff_E=364.65,-5.7,0,0
1yvl_minimized_439197_uff_E=364.65,-5.6,54.96,53.15
1yvl_minimized_439197_uff_E=364.65,-5.5,37.011,34.499
1yvl_minimized_439197_uff_E=364.65,-5.5,45.32,43.474
1yvl_minimized_439197_uff_E=364.65,-5.5,62.921,61.467
1yvl_minimized_439197_uff_E=364.65,-5.4,5.249,3.425
1yvl_minimized_439197_uff_E=364.65,-5.3,45.085,43.375
1yvl_minimized_439197_uff_E=364.65,-5.3,41.215,38.869
1yvl_minimized_439197_uff_E=364.65,-5.3,4.676,2.121
1yvl_minimized_5280442_uff_E=247.39,-7.1,0,0
1yvl_minimized_5280442_uff_E=247.39,-6.7,60.456,58.509
1yvl_minimized_5280442_uff_E=247.39,-6.6,3.006,2.079
1yvl_minimized_5280442_uff_E=247.39,-6.6,59.66,57.572
1yvl_minimized_5280442_uff_E=247.39,-6.5,57.045,55.625
1yvl_minimized_5280442_uff_E=247.39,-6.5,90.312,86.291
1yvl_minimized_5280442_uff_E=247.39,-6.5,41.057,37.235
1yvl_minimized_5280442_uff_E=247.39,-6.4,15.334,12.927
1yvl_minimized_5280442_uff_E=247.39,-6.1,39.828,37.656
1yvl_minimized_60871_uff_E=794.60,-6.1,0,0
1yvl_minimized_60871_uff_E=794.60,-6.1,63.994,60.915
1yvl_minimized_60871_uff_E=794.60,-6.1,5.935,1.823
1yvl_minimized_60871_uff_E=794.60,-6.1,36.668,34.27
1yvl_minimized_60871_uff_E=794.60,-6,7.254,3.756
1yvl_minimized_60871_uff_E=794.60,-5.9,41.104,37.504
1yvl_minimized_60871_uff_E=794.60,-5.8,23.134,18.66
1yvl_minimized_60871_uff_E=794.60,-5.7,24.065,19.594
1yvl_minimized_60871_uff_E=794.60,-5.7,7.665,4.343
1yvl_minimized_65036_uff_E=111.54,-3.8,0,0
1yvl_minimized_65036_uff_E=111.54,-3.7,4.042,1.272
1yvl_minimized_65036_uff_E=111.54,-3.4,41.679,41.183
1yvl_minimized_65036_uff_E=111.54,-3.4,2.936,1.792
1yvl_minimized_65036_uff_E=111.54,-3.4,69.423,67.283
1yvl_minimized_65036_uff_E=111.54,-3.3,4.711,1.888
1yvl_minimized_65036_uff_E=111.54,-3.3,30.994,30.091
1yvl_minimized_65036_uff_E=111.54,-3.2,49.395,48.169
1yvl_minimized_65036_uff_E=111.54,-3.2,16.098,15.196
1yvl_minimized_5281605_uff_E=241.95,-7.4,0,0
1yvl_minimized_5281605_uff_E=241.95,-7.1,26.873,24.891
1yvl_minimized_5281605_uff_E=241.95,-7.1,89.881,85.953
1yvl_minimized_5281605_uff_E=241.95,-6.8,26.666,25.3
1yvl_minimized_5281605_uff_E=241.95,-6.8,41.944,39.786
1yvl_minimized_5281605_uff_E=241.95,-6.8,35.346,32.62
1yvl_minimized_5281605_uff_E=241.95,-6.6,52.434,50.554
1yvl_minimized_5281605_uff_E=241.95,-6.4,13.158,11.453
1yvl_minimized_5281605_uff_E=241.95,-6.4,41.294,39.109
1yvl_minimized_124081896_uff_E=704.65,-7.9,0,0
1yvl_minimized_124081896_uff_E=704.65,-7.9,66.313,63.595
1yvl_minimized_124081896_uff_E=704.65,-7.7,35.384,31.764
1yvl_minimized_124081896_uff_E=704.65,-7.6,7.921,4.353
1yvl_minimized_124081896_uff_E=704.65,-7.5,65.82,62.983
1yvl_minimized_124081896_uff_E=704.65,-7.3,5.672,2.523
1yvl_minimized_124081896_uff_E=704.65,-7.3,67.33,63.726
1yvl_minimized_124081896_uff_E=704.65,-7.2,32.213,29.732
1yvl_minimized_124081896_uff_E=704.65,-7.2,23.15,18.71
1yvl_minimized_275182_uff_E=915.53,-8.3,0,0
1yvl_minimized_275182_uff_E=915.53,-7.9,33.575,30.883
1yvl_minimized_275182_uff_E=915.53,-7.8,36.038,32.821
1yvl_minimized_275182_uff_E=915.53,-7.8,8.085,2.537
1yvl_minimized_275182_uff_E=915.53,-7.7,6.956,3.169
1yvl_minimized_275182_uff_E=915.53,-7.6,7.367,2.375
1yvl_minimized_275182_uff_E=915.53,-7.6,6.828,3.85
1yvl_minimized_275182_uff_E=915.53,-7.5,34.757,31.142
1yvl_minimized_275182_uff_E=915.53,-7.3,10.591,7.389
1yvl_minimized_54713659_uff_E=456.46,-8,0,0
1yvl_minimized_54713659_uff_E=456.46,-7.9,40.621,38.395
1yvl_minimized_54713659_uff_E=456.46,-7.9,41.016,39.984
1yvl_minimized_54713659_uff_E=456.46,-7.5,14.6,12.075
1yvl_minimized_54713659_uff_E=456.46,-7.5,89.197,86.01
1yvl_minimized_54713659_uff_E=456.46,-7.4,15.977,13.607
1yvl_minimized_54713659_uff_E=456.46,-7.3,47.269,44.791
1yvl_minimized_54713659_uff_E=456.46,-7.3,40.944,39.652
1yvl_minimized_54713659_uff_E=456.46,-7.3,90.607,87.336
1yvl_minimized_689043_uff_E=98.60,-5.4,0,0
1yvl_minimized_689043_uff_E=98.60,-5.4,42.915,41.506
1yvl_minimized_689043_uff_E=98.60,-5.4,23.505,22.392
1yvl_minimized_689043_uff_E=98.60,-5.3,27.466,25.795
1yvl_minimized_689043_uff_E=98.60,-5.3,33.331,32.859
1yvl_minimized_689043_uff_E=98.60,-5.2,83.546,82.452
1yvl_minimized_689043_uff_E=98.60,-5.2,29.896,28.458
1yvl_minimized_689043_uff_E=98.60,-5.2,30.285,29.262
1yvl_minimized_689043_uff_E=98.60,-5.2,42.58,40.902
1yvl_minimized_5281787_uff_E=182.59,-6.5,0,0
1yvl_minimized_5281787_uff_E=182.59,-6.2,7.617,3.783
1yvl_minimized_5281787_uff_E=182.59,-6,7.41,3.548
1yvl_minimized_5281787_uff_E=182.59,-5.5,77.693,75.19
1yvl_minimized_5281787_uff_E=182.59,-5.3,82.391,80.294
1yvl_minimized_5281787_uff_E=182.59,-5.2,4.914,3.553
1yvl_minimized_5281787_uff_E=182.59,-5.1,79.192,76.531
1yvl_minimized_5281787_uff_E=182.59,-5.1,27.793,25.881
1yvl_minimized_5281787_uff_E=182.59,-5,76.498,74.762
1yvl_minimized_9064_uff_E=204.84,-6.8,0,0
1yvl_minimized_9064_uff_E=204.84,-6.8,43.041,41.797
1yvl_minimized_9064_uff_E=204.84,-6.7,41.338,39.001
1yvl_minimized_9064_uff_E=204.84,-6.6,59.854,57.636
1yvl_minimized_9064_uff_E=204.84,-6.6,40.888,39.197
1yvl_minimized_9064_uff_E=204.84,-6.5,48.891,46.432
1yvl_minimized_9064_uff_E=204.84,-6.5,3.978,2.614
1yvl_minimized_9064_uff_E=204.84,-6.4,57.27,55.784
1yvl_minimized_9064_uff_E=204.84,-6.4,47.42,45.534
1yvl_minimized_5281607_uff_E=229.60,-7.2,0,0
1yvl_minimized_5281607_uff_E=229.60,-7.1,57.222,55.402
1yvl_minimized_5281607_uff_E=229.60,-6.9,91.246,87.845
1yvl_minimized_5281607_uff_E=229.60,-6.8,52.144,50.551
1yvl_minimized_5281607_uff_E=229.60,-6.7,60.102,58.136
1yvl_minimized_5281607_uff_E=229.60,-6.7,60.04,58.022
1yvl_minimized_5281607_uff_E=229.60,-6.7,60.332,58.379
1yvl_minimized_5281607_uff_E=229.60,-6.7,56.748,55.468
1yvl_minimized_5281607_uff_E=229.60,-6.3,89.441,87.172
1yvl_minimized_25151504_uff_E=1196.86,-7.7,0,0
1yvl_minimized_25151504_uff_E=1196.86,-7.7,4.898,2.71
1yvl_minimized_25151504_uff_E=1196.86,-7.6,63.395,59.683
1yvl_minimized_25151504_uff_E=1196.86,-7.6,83.352,79.098
1yvl_minimized_25151504_uff_E=1196.86,-7.5,3.914,2.895
1yvl_minimized_25151504_uff_E=1196.86,-7.5,6.618,3.087
1yvl_minimized_25151504_uff_E=1196.86,-7.4,7.324,3.572
1yvl_minimized_25151504_uff_E=1196.86,-7.3,3.302,2.046
1yvl_minimized_25151504_uff_E=1196.86,-7.1,66.308,62.699
1yvl_minimized_5469424_uff_E=287.00,-6.3,0,0
1yvl_minimized_5469424_uff_E=287.00,-6.2,8.596,2.657
