Ligand,Binding Affinity,rmsd/ub, rmsd/lb
3szr_minimization_25158096_uff_E=1212.98,-8.4,27.857,24.099
3szr_minimization_25158096_uff_E=1212.98,-8.3,28.444,25.157
3szr_minimization_25158096_uff_E=1212.98,-8.1,27.932,25.392
3szr_minimization_25158096_uff_E=1212.98,-7.9,27.562,23.139
3szr_minimization_25158096_uff_E=1212.98,-7.8,30.452,26.0
3szr_minimization_25158096_uff_E=1212.98,-7.7,44.561,40.166
3szr_minimization_44178752_uff_E=1099.96,-8.6,0.0,0.0
3szr_minimization_44178752_uff_E=1099.96,-8.0,30.069,27.186
3szr_minimization_44178752_uff_E=1099.96,-7.9,4.813,3.016
3szr_minimization_44178752_uff_E=1099.96,-7.7,7.591,4.519
3szr_minimization_44178752_uff_E=1099.96,-7.5,26.755,21.735
3szr_minimization_44178752_uff_E=1099.96,-7.3,51.497,48.177
3szr_minimization_44178752_uff_E=1099.96,-7.1,25.509,23.078
3szr_minimization_44178752_uff_E=1099.96,-7.1,28.692,23.992
3szr_minimization_44178752_uff_E=1099.96,-7.1,27.428,22.973
3szr_minimization_54671008_uff_E=641.01,-6.7,0.0,0.0
3szr_minimization_54671008_uff_E=641.01,-6.7,35.99,32.416
3szr_minimization_54671008_uff_E=641.01,-6.6,52.022,49.624
3szr_minimization_54671008_uff_E=641.01,-6.6,18.875,16.509
3szr_minimization_54671008_uff_E=641.01,-6.3,47.629,45.283
3szr_minimization_54671008_uff_E=641.01,-6.3,33.851,31.644
3szr_minimization_54671008_uff_E=641.01,-6.3,74.464,72.55
3szr_minimization_54671008_uff_E=641.01,-6.2,8.617,5.654
3szr_minimization_54671008_uff_E=641.01,-6.2,24.85,23.039
3szr_minimization_54682461_uff_E=924.92,-8.1,0.0,0.0
3szr_minimization_54682461_uff_E=924.92,-7.7,25.873,21.801
3szr_minimization_54682461_uff_E=924.92,-7.5,42.662,39.471
3szr_minimization_54682461_uff_E=924.92,-7.5,15.522,11.693
3szr_minimization_54682461_uff_E=924.92,-7.5,27.205,23.708
3szr_minimization_54682461_uff_E=924.92,-7.4,22.844,19.061
3szr_minimization_54682461_uff_E=924.92,-7.2,21.577,18.238
3szr_minimization_54682461_uff_E=924.92,-7.2,66.644,63.29
3szr_minimization_54682461_uff_E=924.92,-7.0,15.613,11.912
3szr_minimization_60208818_uff_E=794.91,-8.7,0.0,0.0
3szr_minimization_60208818_uff_E=794.91,-8.4,71.906,64.652
3szr_minimization_60208818_uff_E=794.91,-8.2,27.614,24.52
3szr_minimization_60208818_uff_E=794.91,-8.2,27.741,24.619
3szr_minimization_60208818_uff_E=794.91,-7.8,33.234,27.384
3szr_minimization_60208818_uff_E=794.91,-7.8,29.547,25.401
3szr_minimization_60208818_uff_E=794.91,-7.8,71.716,64.492
3szr_minimization_60208818_uff_E=794.91,-7.5,29.849,26.683
3szr_minimization_60208818_uff_E=794.91,-7.4,28.244,24.239
3szr_minimization_71308174_uff_E=313.38,-6.0,0.0,0.0
3szr_minimization_71308174_uff_E=313.38,-5.6,30.808,28.6
3szr_minimization_71308174_uff_E=313.38,-5.6,79.62,78.385
3szr_minimization_71308174_uff_E=313.38,-5.5,79.408,77.701
3szr_minimization_71308174_uff_E=313.38,-5.5,27.062,24.094
3szr_minimization_71308174_uff_E=313.38,-5.4,48.413,46.955
3szr_minimization_71308174_uff_E=313.38,-5.3,91.326,89.493
3szr_minimization_71308174_uff_E=313.38,-5.2,77.122,74.528
3szr_minimization_71308174_uff_E=313.38,-5.2,91.443,89.307
3szr_minimization_90311989_uff_E=653.71,-8.5,0.0,0.0
3szr_minimization_90311989_uff_E=653.71,-8.3,26.356,24.469
3szr_minimization_90311989_uff_E=653.71,-8.1,25.719,23.612
3szr_minimization_90311989_uff_E=653.71,-8.0,53.46,51.249
3szr_minimization_90311989_uff_E=653.71,-7.4,26.434,23.988
3szr_minimization_90311989_uff_E=653.71,-7.1,18.686,16.199
3szr_minimization_90311989_uff_E=653.71,-6.9,51.042,49.46
3szr_minimization_90311989_uff_E=653.71,-6.9,53.67,51.968
3szr_minimization_90311989_uff_E=653.71,-6.9,28.591,25.1
3szr_minimization_135398513_uff_E=384.11,-5.8,0.0,0.0
3szr_minimization_135398513_uff_E=384.11,-5.6,3.581,2.217
3szr_minimization_135398513_uff_E=384.11,-5.5,5.083,2.108
3szr_minimization_135398513_uff_E=384.11,-5.1,3.667,2.59
3szr_minimization_135398513_uff_E=384.11,-5.0,28.016,26.532
3szr_minimization_135398513_uff_E=384.11,-4.6,25.55,23.757
3szr_minimization_135398513_uff_E=384.11,-4.1,31.034,28.949
3szr_minimization_135398513_uff_E=384.11,-4.1,4.537,2.327
3szr_minimization_135398513_uff_E=384.11,-3.9,19.665,17.914
3szr_minimization_135398739_uff_E=576.04,-6.1,0.0,0.0
3szr_minimization_135398739_uff_E=576.04,-5.7,50.98,47.801
3szr_minimization_135398739_uff_E=576.04,-5.2,52.302,50.342
3szr_minimization_135398739_uff_E=576.04,-5.1,28.227,25.707
3szr_minimization_135398739_uff_E=576.04,-5.1,26.917,24.286
3szr_minimization_135398739_uff_E=576.04,-5.0,32.705,31.421
3szr_minimization_135398739_uff_E=576.04,-4.9,11.678,9.405
3szr_minimization_135398739_uff_E=576.04,-4.7,32.415,30.732
3szr_minimization_135398739_uff_E=576.04,-4.7,26.043,24.227
3szr_minimization_3220_uff_E=168.34,-6.7,0.0,0.0
3szr_minimization_3220_uff_E=168.34,-6.6,63.987,60.766
3szr_minimization_3220_uff_E=168.34,-6.5,38.022,34.321
3szr_minimization_3220_uff_E=168.34,-6.4,36.455,34.336
3szr_minimization_3220_uff_E=168.34,-6.4,35.767,33.725
3szr_minimization_3220_uff_E=168.34,-6.4,64.384,61.377
3szr_minimization_3220_uff_E=168.34,-6.3,18.187,16.914
3szr_minimization_3220_uff_E=168.34,-6.3,18.473,17.296
3szr_minimization_3220_uff_E=168.34,-6.0,22.932,20.378
