Ligand,Binding Affinity,rmsd/ub, rmsd/lb
1z2m_minimized_54671008_uff_E=641.01,-7.3,5.031,3.932
1z2m_minimized_54671008_uff_E=641.01,-7.3,9.351,5.439
1z2m_minimized_54671008_uff_E=641.01,-7.3,8.938,6.453
1z2m_minimized_54671008_uff_E=641.01,-7.3,24.905,21.885
1z2m_minimized_54671008_uff_E=641.01,-7.2,10.633,7.134
1z2m_minimized_54671008_uff_E=641.01,-7.1,9.747,6.609
1z2m_minimized_54682461_uff_E=924.92,-7.7,0.0,0.0
1z2m_minimized_54682461_uff_E=924.92,-7.1,2.546,1.545
1z2m_minimized_54682461_uff_E=924.92,-7.0,11.471,6.2
1z2m_minimized_54682461_uff_E=924.92,-6.9,11.712,6.541
1z2m_minimized_54682461_uff_E=924.92,-6.7,10.148,5.21
1z2m_minimized_54682461_uff_E=924.92,-6.5,14.557,10.24
1z2m_minimized_54682461_uff_E=924.92,-6.5,2.346,1.194
1z2m_minimized_54682461_uff_E=924.92,-6.5,12.705,8.262
1z2m_minimized_54682461_uff_E=924.92,-6.4,12.688,8.332
1z2m_minimized_60208818_uff_E=794.91,-8.0,0.0,0.0
1z2m_minimized_60208818_uff_E=794.91,-7.9,12.183,3.327
1z2m_minimized_60208818_uff_E=794.91,-7.9,12.197,1.08
1z2m_minimized_60208818_uff_E=794.91,-7.8,5.466,3.572
1z2m_minimized_60208818_uff_E=794.91,-7.8,11.971,8.001
1z2m_minimized_60208818_uff_E=794.91,-7.7,14.587,9.312
1z2m_minimized_60208818_uff_E=794.91,-7.6,3.961,2.083
1z2m_minimized_60208818_uff_E=794.91,-7.5,12.544,1.291
1z2m_minimized_60208818_uff_E=794.91,-7.4,11.802,4.943
1z2m_minimized_71308174_uff_E=313.38,-5.7,0.0,0.0
1z2m_minimized_71308174_uff_E=313.38,-5.7,5.626,1.865
1z2m_minimized_71308174_uff_E=313.38,-5.6,2.026,1.476
1z2m_minimized_71308174_uff_E=313.38,-5.6,15.626,13.103
1z2m_minimized_71308174_uff_E=313.38,-5.5,4.95,2.062
1z2m_minimized_71308174_uff_E=313.38,-5.5,14.193,9.511
1z2m_minimized_71308174_uff_E=313.38,-5.3,12.928,9.026
1z2m_minimized_71308174_uff_E=313.38,-5.3,4.074,1.359
1z2m_minimized_71308174_uff_E=313.38,-5.3,14.808,11.031
1z2m_minimized_90311989_uff_E=653.71,-7.8,0.0,0.0
1z2m_minimized_90311989_uff_E=653.71,-7.6,8.015,5.216
1z2m_minimized_90311989_uff_E=653.71,-7.2,12.568,10.44
1z2m_minimized_90311989_uff_E=653.71,-7.1,2.368,1.565
1z2m_minimized_90311989_uff_E=653.71,-7.0,15.404,14.123
1z2m_minimized_90311989_uff_E=653.71,-7.0,8.115,5.419
1z2m_minimized_90311989_uff_E=653.71,-7.0,13.243,9.705
1z2m_minimized_90311989_uff_E=653.71,-6.9,14.143,12.653
1z2m_minimized_90311989_uff_E=653.71,-6.9,3.603,1.999
1z2m_minimized_135398513_uff_E=384.11,-5.0,0.0,0.0
1z2m_minimized_135398513_uff_E=384.11,-4.9,27.878,26.238
1z2m_minimized_135398513_uff_E=384.11,-4.8,9.871,8.387
1z2m_minimized_135398513_uff_E=384.11,-4.8,28.193,26.35
1z2m_minimized_135398513_uff_E=384.11,-4.7,9.422,7.586
1z2m_minimized_135398513_uff_E=384.11,-4.7,23.915,23.369
1z2m_minimized_135398513_uff_E=384.11,-4.6,9.97,8.158
1z2m_minimized_135398513_uff_E=384.11,-4.6,5.135,3.774
1z2m_minimized_135398513_uff_E=384.11,-4.6,2.769,1.759
1z2m_minimized_135398739_uff_E=576.04,-5.5,0.0,0.0
1z2m_minimized_135398739_uff_E=576.04,-5.4,5.416,3.13
1z2m_minimized_135398739_uff_E=576.04,-5.3,16.951,15.459
1z2m_minimized_135398739_uff_E=576.04,-5.2,29.022,27.495
1z2m_minimized_135398739_uff_E=576.04,-5.1,28.892,27.228
1z2m_minimized_135398739_uff_E=576.04,-5.1,13.89,11.895
1z2m_minimized_135398739_uff_E=576.04,-5.1,19.573,17.686
1z2m_minimized_135398739_uff_E=576.04,-5.1,7.143,5.146
1z2m_minimized_135398739_uff_E=576.04,-5.0,17.3,15.701
1z2m_minimized_3220_uff_E=168.34,-6.5,0.0,0.0
1z2m_minimized_3220_uff_E=168.34,-6.2,29.105,25.46
1z2m_minimized_3220_uff_E=168.34,-6.2,3.81,1.549
1z2m_minimized_3220_uff_E=168.34,-6.1,6.36,1.551
1z2m_minimized_3220_uff_E=168.34,-5.9,10.756,7.582
1z2m_minimized_3220_uff_E=168.34,-5.9,11.667,7.659
1z2m_minimized_3220_uff_E=168.34,-5.7,5.348,1.872
1z2m_minimized_3220_uff_E=168.34,-5.7,6.005,1.784
1z2m_minimized_3220_uff_E=168.34,-5.7,23.614,22.717
