Ligand,Binding Affinity,rmsd/ub, rmsd/lb
1yvl_minimized_12313376_uff_E=1227.08,-7.5,83.361,78.508
1yvl_minimized_12313376_uff_E=1227.08,-7.1,54.161,51.925
1yvl_minimized_12313376_uff_E=1227.08,-7.0,89.742,86.226
1yvl_minimized_12313376_uff_E=1227.08,-7.0,63.288,58.788
1yvl_minimized_12313376_uff_E=1227.08,-6.7,50.08,45.474
1yvl_minimized_12313376_uff_E=1227.08,-6.7,85.802,81.163
1yvl_minimized_12313376_uff_E=1227.08,-6.6,25.906,24.133
1yvl_minimized_15144051_uff_E=260.17,-5.5,0.0,0.0
1yvl_minimized_15144051_uff_E=260.17,-5.3,3.26,1.159
1yvl_minimized_15144051_uff_E=260.17,-5.1,90.313,89.081
1yvl_minimized_15144051_uff_E=260.17,-5.0,42.972,41.115
1yvl_minimized_15144051_uff_E=260.17,-5.0,44.679,43.182
1yvl_minimized_15144051_uff_E=260.17,-5.0,45.181,43.553
1yvl_minimized_15144051_uff_E=260.17,-4.8,3.352,2.171
1yvl_minimized_15144051_uff_E=260.17,-4.8,43.607,41.913
1yvl_minimized_15144051_uff_E=260.17,-4.7,43.801,41.975
1yvl_minimized_25158096_uff_E=1212.98,-8.4,0.0,0.0
1yvl_minimized_25158096_uff_E=1212.98,-8.3,18.237,15.729
1yvl_minimized_25158096_uff_E=1212.98,-8.1,9.178,3.07
1yvl_minimized_25158096_uff_E=1212.98,-8.1,36.298,32.193
1yvl_minimized_25158096_uff_E=1212.98,-8.1,3.827,2.906
1yvl_minimized_25158096_uff_E=1212.98,-8.0,38.748,34.679
1yvl_minimized_25158096_uff_E=1212.98,-7.9,35.48,31.312
1yvl_minimized_25158096_uff_E=1212.98,-7.8,89.079,84.749
1yvl_minimized_25158096_uff_E=1212.98,-7.8,88.188,83.865
1yvl_minimized_44178752_uff_E=1099.96,-8.0,0.0,0.0
1yvl_minimized_44178752_uff_E=1099.96,-7.5,10.66,3.122
1yvl_minimized_44178752_uff_E=1099.96,-7.1,66.692,61.119
1yvl_minimized_44178752_uff_E=1099.96,-7.0,23.852,19.979
1yvl_minimized_44178752_uff_E=1099.96,-6.9,64.086,60.494
1yvl_minimized_44178752_uff_E=1099.96,-6.9,42.595,39.205
1yvl_minimized_44178752_uff_E=1099.96,-6.8,65.873,60.273
1yvl_minimized_44178752_uff_E=1099.96,-6.8,24.229,19.713
1yvl_minimized_44178752_uff_E=1099.96,-6.7,34.925,30.987
1yvl_minimized_54671008_uff_E=641.01,-7.8,0.0,0.0
1yvl_minimized_54671008_uff_E=641.01,-7.5,107.49,105.528
1yvl_minimized_54671008_uff_E=641.01,-7.5,105.449,103.231
1yvl_minimized_54671008_uff_E=641.01,-7.4,94.506,91.114
1yvl_minimized_54671008_uff_E=641.01,-7.4,85.438,81.822
1yvl_minimized_54671008_uff_E=641.01,-7.4,41.007,37.302
1yvl_minimized_54671008_uff_E=641.01,-7.3,59.338,56.754
1yvl_minimized_54671008_uff_E=641.01,-7.2,107.392,104.676
1yvl_minimized_54671008_uff_E=641.01,-7.2,93.931,90.521
1yvl_minimized_54682461_uff_E=924.92,-7.9,0.0,0.0
1yvl_minimized_54682461_uff_E=924.92,-7.9,20.093,16.376
1yvl_minimized_54682461_uff_E=924.92,-7.8,52.018,48.911
1yvl_minimized_54682461_uff_E=924.92,-7.6,52.734,49.619
1yvl_minimized_54682461_uff_E=924.92,-7.6,52.824,49.474
1yvl_minimized_54682461_uff_E=924.92,-7.5,53.927,50.833
1yvl_minimized_54682461_uff_E=924.92,-7.5,51.825,48.615
1yvl_minimized_54682461_uff_E=924.92,-7.5,51.648,48.698
1yvl_minimized_54682461_uff_E=924.92,-7.2,20.147,17.124
1yvl_minimized_60208818_uff_E=794.91,-8.1,0.0,0.0
1yvl_minimized_60208818_uff_E=794.91,-7.9,2.565,1.72
1yvl_minimized_60208818_uff_E=794.91,-7.7,11.925,1.907
1yvl_minimized_60208818_uff_E=794.91,-7.7,12.186,2.191
1yvl_minimized_60208818_uff_E=794.91,-7.7,31.452,25.846
1yvl_minimized_60208818_uff_E=794.91,-7.5,44.352,41.679
1yvl_minimized_60208818_uff_E=794.91,-7.4,26.41,19.386
1yvl_minimized_60208818_uff_E=794.91,-7.4,26.118,19.116
1yvl_minimized_60208818_uff_E=794.91,-7.4,29.582,25.584
1yvl_minimized_71308174_uff_E=313.38,-6.3,0.0,0.0
1yvl_minimized_71308174_uff_E=313.38,-5.9,91.987,88.935
1yvl_minimized_71308174_uff_E=313.38,-5.9,18.358,16.901
1yvl_minimized_71308174_uff_E=313.38,-5.9,91.956,88.113
1yvl_minimized_71308174_uff_E=313.38,-5.8,53.871,50.949
1yvl_minimized_71308174_uff_E=313.38,-5.7,40.642,37.546
1yvl_minimized_71308174_uff_E=313.38,-5.6,45.685,43.392
1yvl_minimized_71308174_uff_E=313.38,-5.6,19.679,17.213
1yvl_minimized_71308174_uff_E=313.38,-5.6,90.875,87.342
1yvl_minimized_90311989_uff_E=653.71,-8.4,0.0,0.0
1yvl_minimized_90311989_uff_E=653.71,-8.2,22.224,18.214
1yvl_minimized_90311989_uff_E=653.71,-8.1,26.163,21.746
1yvl_minimized_90311989_uff_E=653.71,-8.1,21.078,17.848
1yvl_minimized_90311989_uff_E=653.71,-7.9,26.15,22.262
1yvl_minimized_90311989_uff_E=653.71,-7.6,41.169,38.624
1yvl_minimized_90311989_uff_E=653.71,-7.5,42.789,38.028
1yvl_minimized_90311989_uff_E=653.71,-7.5,27.27,26.021
1yvl_minimized_90311989_uff_E=653.71,-7.4,67.166,65.491
1yvl_minimized_135398513_uff_E=384.11,-5.2,0.0,0.0
1yvl_minimized_135398513_uff_E=384.11,-4.8,23.471,20.336
1yvl_minimized_135398513_uff_E=384.11,-4.8,24.424,23.7
1yvl_minimized_135398513_uff_E=384.11,-4.7,68.948,66.889
1yvl_minimized_135398513_uff_E=384.11,-4.7,50.232,48.616
1yvl_minimized_135398513_uff_E=384.11,-4.7,5.532,3.172
1yvl_minimized_135398513_uff_E=384.11,-4.7,46.249,45.001
1yvl_minimized_135398513_uff_E=384.11,-4.7,19.978,18.035
1yvl_minimized_135398513_uff_E=384.11,-4.6,23.515,20.861
1yvl_minimized_135398739_uff_E=576.04,-5.5,0.0,0.0
1yvl_minimized_135398739_uff_E=576.04,-5.3,58.926,56.784
1yvl_minimized_135398739_uff_E=576.04,-5.2,26.274,24.939
1yvl_minimized_135398739_uff_E=576.04,-5.2,15.478,13.415
1yvl_minimized_135398739_uff_E=576.04,-5.2,29.384,27.739
1yvl_minimized_135398739_uff_E=576.04,-5.1,6.396,2.461
1yvl_minimized_135398739_uff_E=576.04,-5.1,41.892,39.189
1yvl_minimized_135398739_uff_E=576.04,-5.1,30.276,28.707
1yvl_minimized_135398739_uff_E=576.04,-4.8,21.059,18.066
1yvl_minimized_3220_uff_E=168.34,-7.0,0.0,0.0
1yvl_minimized_3220_uff_E=168.34,-6.9,17.865,15.96
1yvl_minimized_3220_uff_E=168.34,-6.7,41.344,38.303
1yvl_minimized_3220_uff_E=168.34,-6.7,90.911,87.934
1yvl_minimized_3220_uff_E=168.34,-6.7,53.704,51.987
1yvl_minimized_3220_uff_E=168.34,-6.6,18.562,16.922
1yvl_minimized_3220_uff_E=168.34,-6.6,2.563,2.104
1yvl_minimized_3220_uff_E=168.34,-6.5,18.882,17.058
1yvl_minimized_3220_uff_E=168.34,-6.3,6.232,2.412
