Ligand,Binding Affinity,rmsd/ub, rmsd/lb
4aq3_minimized_71308174_uff_E=313.38,-5.7,0.0,0.0
4aq3_minimized_71308174_uff_E=313.38,-5.5,27.732,25.256
4aq3_minimized_71308174_uff_E=313.38,-5.3,3.763,2.119
4aq3_minimized_71308174_uff_E=313.38,-5.2,12.066,9.041
4aq3_minimized_71308174_uff_E=313.38,-5.1,18.856,16.292
4aq3_minimized_71308174_uff_E=313.38,-5.0,28.134,25.416
4aq3_minimized_71308174_uff_E=313.38,-5.0,29.806,27.106
4aq3_minimized_71308174_uff_E=313.38,-5.0,12.087,9.37
4aq3_minimized_71308174_uff_E=313.38,-4.9,17.859,15.225
4aq3_minimized_73204_uff_E=448.24,-7.6,0.0,0.0
4aq3_minimized_73204_uff_E=448.24,-7.2,8.01,2.686
4aq3_minimized_73204_uff_E=448.24,-7.1,7.184,2.377
4aq3_minimized_73204_uff_E=448.24,-6.8,8.78,4.222
4aq3_minimized_73204_uff_E=448.24,-6.6,18.211,13.951
4aq3_minimized_73204_uff_E=448.24,-6.6,17.626,14.917
4aq3_minimized_73204_uff_E=448.24,-6.5,10.127,6.43
4aq3_minimized_73204_uff_E=448.24,-6.4,18.781,15.054
4aq3_minimized_73204_uff_E=448.24,-6.4,17.356,14.619
4aq3_minimized_73641_uff_E=1015.47,-7.6,0.0,0.0
4aq3_minimized_73641_uff_E=1015.47,-7.3,17.169,14.397
4aq3_minimized_73641_uff_E=1015.47,-6.9,17.706,14.71
4aq3_minimized_73641_uff_E=1015.47,-6.8,18.695,14.125
4aq3_minimized_73641_uff_E=1015.47,-6.7,2.961,2.248
4aq3_minimized_73641_uff_E=1015.47,-6.6,17.677,14.581
4aq3_minimized_73641_uff_E=1015.47,-6.6,8.827,1.712
4aq3_minimized_73641_uff_E=1015.47,-6.5,19.012,14.646
4aq3_minimized_73641_uff_E=1015.47,-6.4,8.692,2.176
4aq3_minimized_90311989_uff_E=653.71,-8.2,0.0,0.0
4aq3_minimized_90311989_uff_E=653.71,-8.1,9.733,3.539
4aq3_minimized_90311989_uff_E=653.71,-8.0,3.173,1.696
4aq3_minimized_90311989_uff_E=653.71,-7.9,18.614,15.991
4aq3_minimized_90311989_uff_E=653.71,-7.8,17.742,15.802
4aq3_minimized_90311989_uff_E=653.71,-7.8,18.676,16.029
4aq3_minimized_90311989_uff_E=653.71,-7.8,9.959,3.672
4aq3_minimized_90311989_uff_E=653.71,-7.7,3.001,2.29
4aq3_minimized_90311989_uff_E=653.71,-7.4,18.811,16.201
4aq3_minimized_91466_uff_E=514.36,-6.8,0.0,0.0
4aq3_minimized_91466_uff_E=514.36,-6.8,5.047,2.058
4aq3_minimized_91466_uff_E=514.36,-6.6,18.824,16.46
4aq3_minimized_91466_uff_E=514.36,-6.5,18.113,16.086
4aq3_minimized_91466_uff_E=514.36,-6.4,17.202,16.121
4aq3_minimized_91466_uff_E=514.36,-6.2,17.103,15.246
4aq3_minimized_91466_uff_E=514.36,-6.2,12.118,10.94
4aq3_minimized_91466_uff_E=514.36,-6.1,4.552,1.584
4aq3_minimized_91466_uff_E=514.36,-6.0,18.166,16.069
4aq3_minimized_92727_uff_E=686.30,-7.4,0.0,0.0
4aq3_minimized_92727_uff_E=686.30,-7.3,6.552,1.945
4aq3_minimized_92727_uff_E=686.30,-7.1,7.976,2.447
4aq3_minimized_92727_uff_E=686.30,-6.8,1.961,1.064
4aq3_minimized_92727_uff_E=686.30,-6.5,6.98,2.706
4aq3_minimized_92727_uff_E=686.30,-6.5,4.902,2.003
4aq3_minimized_92727_uff_E=686.30,-6.4,6.344,2.474
4aq3_minimized_92727_uff_E=686.30,-6.4,17.43,14.062
4aq3_minimized_92727_uff_E=686.30,-6.4,17.73,13.805
4aq3_minimized_92776_uff_E=175.95,-6.6,0.0,0.0
4aq3_minimized_92776_uff_E=175.95,-6.5,16.076,13.835
4aq3_minimized_92776_uff_E=175.95,-6.4,2.969,1.689
4aq3_minimized_92776_uff_E=175.95,-6.4,5.599,2.49
4aq3_minimized_92776_uff_E=175.95,-6.4,5.33,2.465
4aq3_minimized_92776_uff_E=175.95,-6.4,4.523,1.745
4aq3_minimized_92776_uff_E=175.95,-6.3,4.933,2.515
4aq3_minimized_92776_uff_E=175.95,-6.1,5.534,1.882
4aq3_minimized_92776_uff_E=175.95,-5.9,2.061,1.229
4aq3_minimized_969516_uff_E=234.87,-7.4,0.0,0.0
4aq3_minimized_969516_uff_E=234.87,-7.3,8.586,1.254
4aq3_minimized_969516_uff_E=234.87,-7.1,7.973,5.76
4aq3_minimized_969516_uff_E=234.87,-7.1,8.743,0.888
4aq3_minimized_969516_uff_E=234.87,-7.0,9.114,5.725
4aq3_minimized_969516_uff_E=234.87,-7.0,19.292,16.981
4aq3_minimized_969516_uff_E=234.87,-7.0,19.962,16.972
4aq3_minimized_969516_uff_E=234.87,-6.8,8.808,5.807
4aq3_minimized_969516_uff_E=234.87,-6.7,6.753,4.353
4aq3_minimized_9848024_uff_E=694.18,-7.8,0.0,0.0
4aq3_minimized_9848024_uff_E=694.18,-7.6,2.58,1.44
4aq3_minimized_9848024_uff_E=694.18,-7.5,15.821,13.398
4aq3_minimized_9848024_uff_E=694.18,-7.4,3.99,2.456
4aq3_minimized_9848024_uff_E=694.18,-7.4,15.999,13.464
4aq3_minimized_9848024_uff_E=694.18,-7.2,15.014,13.062
4aq3_minimized_9848024_uff_E=694.18,-7.2,3.603,2.481
4aq3_minimized_9848024_uff_E=694.18,-7.2,6.365,3.362
4aq3_minimized_9848024_uff_E=694.18,-7.1,7.921,3.229
