Ligand,Binding Affinity,rmsd/ub, rmsd/lb
5cir_minimized_64945_uff_E=989.07,-6.8,27.476,24.939
5cir_minimized_64945_uff_E=989.07,-6.5,8.749,5.131
5cir_minimized_64945_uff_E=989.07,-6.4,30.9,24.939
5cir_minimized_64945_uff_E=989.07,-6.4,27.581,24.069
5cir_minimized_64945_uff_E=989.07,-6.4,10.196,8.062
5cir_minimized_64971_uff_E=838.46,-7.7,0.0,0.0
5cir_minimized_64971_uff_E=838.46,-7.7,8.268,2.281
5cir_minimized_64971_uff_E=838.46,-7.2,9.145,3.382
5cir_minimized_64971_uff_E=838.46,-7.2,8.026,4.641
5cir_minimized_64971_uff_E=838.46,-7.2,6.585,3.932
5cir_minimized_64971_uff_E=838.46,-7.1,5.801,3.144
5cir_minimized_64971_uff_E=838.46,-6.9,10.499,6.112
5cir_minimized_64971_uff_E=838.46,-6.9,26.339,24.14
5cir_minimized_64971_uff_E=838.46,-6.9,26.588,23.988
5cir_minimized_64981_uff_E=529.29,-6.2,0.0,0.0
5cir_minimized_64981_uff_E=529.29,-6.1,9.549,5.211
5cir_minimized_64981_uff_E=529.29,-6.1,9.73,5.213
5cir_minimized_64981_uff_E=529.29,-5.9,8.914,5.479
5cir_minimized_64981_uff_E=529.29,-5.8,26.171,22.491
5cir_minimized_64981_uff_E=529.29,-5.8,8.523,5.428
5cir_minimized_64981_uff_E=529.29,-5.8,8.316,5.225
5cir_minimized_64981_uff_E=529.29,-5.7,7.914,4.292
5cir_minimized_64981_uff_E=529.29,-5.7,8.212,3.09
5cir_minimized_64982_uff_E=416.89,-7.8,0.0,0.0
5cir_minimized_64982_uff_E=416.89,-7.8,3.746,2.714
5cir_minimized_64982_uff_E=416.89,-7.8,3.144,2.168
5cir_minimized_64982_uff_E=416.89,-7.6,13.828,7.84
5cir_minimized_64982_uff_E=416.89,-7.5,3.716,2.763
5cir_minimized_64982_uff_E=416.89,-7.4,22.981,19.954
5cir_minimized_64982_uff_E=416.89,-7.4,3.83,2.178
5cir_minimized_64982_uff_E=416.89,-7.3,9.311,2.713
5cir_minimized_64982_uff_E=416.89,-7.1,33.417,29.38
5cir_minimized_71308174_uff_E=313.38,-6.0,0.0,0.0
5cir_minimized_71308174_uff_E=313.38,-5.9,10.856,8.271
5cir_minimized_71308174_uff_E=313.38,-5.7,12.688,10.46
5cir_minimized_71308174_uff_E=313.38,-5.6,21.869,19.699
5cir_minimized_71308174_uff_E=313.38,-5.5,30.306,28.65
5cir_minimized_71308174_uff_E=313.38,-5.4,21.565,18.945
5cir_minimized_71308174_uff_E=313.38,-5.3,29.893,27.607
5cir_minimized_71308174_uff_E=313.38,-5.3,30.122,27.164
5cir_minimized_71308174_uff_E=313.38,-5.3,30.297,28.036
5cir_minimized_73204_uff_E=448.24,-7.4,0.0,0.0
5cir_minimized_73204_uff_E=448.24,-7.3,7.663,3.046
5cir_minimized_73204_uff_E=448.24,-7.2,7.656,2.641
5cir_minimized_73204_uff_E=448.24,-7.2,8.875,2.993
5cir_minimized_73204_uff_E=448.24,-7.1,14.162,9.108
5cir_minimized_73204_uff_E=448.24,-7.0,11.535,8.109
5cir_minimized_73204_uff_E=448.24,-6.9,8.697,4.882
5cir_minimized_73204_uff_E=448.24,-6.9,28.725,25.349
5cir_minimized_73204_uff_E=448.24,-6.8,6.883,3.389
5cir_minimized_73641_uff_E=1015.47,-7.5,0.0,0.0
5cir_minimized_73641_uff_E=1015.47,-7.1,10.149,4.558
5cir_minimized_73641_uff_E=1015.47,-7.0,9.493,6.018
5cir_minimized_73641_uff_E=1015.47,-7.0,8.059,4.814
5cir_minimized_73641_uff_E=1015.47,-6.8,26.946,24.204
5cir_minimized_73641_uff_E=1015.47,-6.7,26.447,23.319
5cir_minimized_73641_uff_E=1015.47,-6.4,29.141,24.028
5cir_minimized_73641_uff_E=1015.47,-6.3,32.778,27.544
5cir_minimized_73641_uff_E=1015.47,-6.2,10.525,3.644
5cir_minimized_90311989_uff_E=653.71,-8.0,0.0,0.0
5cir_minimized_90311989_uff_E=653.71,-7.6,9.786,3.508
5cir_minimized_90311989_uff_E=653.71,-7.5,26.988,24.85
5cir_minimized_90311989_uff_E=653.71,-7.4,14.671,10.226
5cir_minimized_90311989_uff_E=653.71,-7.4,27.44,25.312
5cir_minimized_90311989_uff_E=653.71,-7.4,2.792,1.833
5cir_minimized_90311989_uff_E=653.71,-7.3,13.383,7.854
5cir_minimized_90311989_uff_E=653.71,-7.2,28.3,25.962
5cir_minimized_90311989_uff_E=653.71,-7.2,2.549,2.046
5cir_minimized_91466_uff_E=514.36,-6.1,0.0,0.0
5cir_minimized_91466_uff_E=514.36,-5.6,4.924,2.475
5cir_minimized_91466_uff_E=514.36,-5.6,23.26,21.73
5cir_minimized_91466_uff_E=514.36,-5.5,4.66,2.406
5cir_minimized_91466_uff_E=514.36,-5.4,23.508,22.332
5cir_minimized_91466_uff_E=514.36,-5.3,4.637,3.105
5cir_minimized_91466_uff_E=514.36,-5.3,22.084,20.082
5cir_minimized_91466_uff_E=514.36,-5.3,25.23,23.184
5cir_minimized_91466_uff_E=514.36,-5.2,21.724,19.882
5cir_minimized_92727_uff_E=686.30,-8.0,0.0,0.0
5cir_minimized_92727_uff_E=686.30,-8.0,9.99,3.315
5cir_minimized_92727_uff_E=686.30,-7.9,9.357,3.301
5cir_minimized_92727_uff_E=686.30,-7.9,5.613,3.108
5cir_minimized_92727_uff_E=686.30,-7.9,9.493,3.098
5cir_minimized_92727_uff_E=686.30,-7.7,24.92,21.885
5cir_minimized_92727_uff_E=686.30,-7.7,2.077,1.077
5cir_minimized_92727_uff_E=686.30,-7.5,9.054,3.185
5cir_minimized_92727_uff_E=686.30,-7.4,8.678,2.788
5cir_minimized_92776_uff_E=175.95,-5.9,0.0,0.0
5cir_minimized_92776_uff_E=175.95,-5.5,39.678,35.587
5cir_minimized_92776_uff_E=175.95,-5.4,25.192,23.867
5cir_minimized_92776_uff_E=175.95,-5.2,25.424,23.86
5cir_minimized_92776_uff_E=175.95,-5.1,35.725,31.28
5cir_minimized_92776_uff_E=175.95,-5.0,33.177,29.262
5cir_minimized_92776_uff_E=175.95,-5.0,25.258,22.522
5cir_minimized_92776_uff_E=175.95,-5.0,39.04,34.565
5cir_minimized_92776_uff_E=175.95,-4.9,24.709,22.236
5cir_minimized_969516_uff_E=234.87,-6.5,0.0,0.0
5cir_minimized_969516_uff_E=234.87,-6.4,3.015,1.619
5cir_minimized_969516_uff_E=234.87,-6.4,3.283,2.358
5cir_minimized_969516_uff_E=234.87,-6.4,6.613,2.437
5cir_minimized_969516_uff_E=234.87,-6.3,7.841,4.169
5cir_minimized_969516_uff_E=234.87,-6.3,7.668,2.356
5cir_minimized_969516_uff_E=234.87,-6.3,2.093,1.153
5cir_minimized_969516_uff_E=234.87,-6.2,2.682,1.434
5cir_minimized_969516_uff_E=234.87,-6.2,8.548,5.326
5cir_minimized_9848024_uff_E=694.18,-7.4,0.0,0.0
5cir_minimized_9848024_uff_E=694.18,-7.2,27.312,25.39
5cir_minimized_9848024_uff_E=694.18,-7.0,27.484,24.98
5cir_minimized_9848024_uff_E=694.18,-6.9,9.21,4.594
5cir_minimized_9848024_uff_E=694.18,-6.9,28.677,25.154
5cir_minimized_9848024_uff_E=694.18,-6.9,5.93,3.576
5cir_minimized_9848024_uff_E=694.18,-6.9,9.641,3.568
5cir_minimized_9848024_uff_E=694.18,-6.8,2.26,1.357
5cir_minimized_9848024_uff_E=694.18,-6.8,9.518,3.102
